uf,codigo_uf,codigo_municipio,municipio,populacao
RS,43,2204,Boa Vista do Buricá, 6 966
RS,43,2220,Boa Vista do Cadeado, 2 229
RS,43,2238,Boa Vista do Incra, 2 271
RS,43,2253,Boa Vista do Sul, 2 779
RS,43,2303,Bom Jesus, 11 202
RS,43,2352,Bom Princípio, 13 142
RS,43,2378,Bom Progresso, 2 096
RS,43,2402,Bom Retiro do Sul, 12 294
RS,43,2451,Boqueirão do Leão, 6 247
RS,43,2501,Bossoroca, 5 890
RS,43,2584,Bozano, 2 151
RS,43,2600,Braga, 3 268
RS,43,2659,Brochier, 4 966
RS,43,2709,Butiá, 19 084
RS,43,2808,Caçapava do Sul, 32 515
RS,43,2907,Cacequi, 11 157
RS,43,3004,Cachoeira do Sul, 80 070
RS,43,3103,Cachoeirinha, 136 258
RS,43,3202,Cacique Doble, 4 603
RS,43,3301,Caibaté, 4 704
RS,43,3400,Caiçara, 4 836
RS,43,3509,Camaquã, 62 200
RS,43,3558,Camargo, 2 981
RS,43,3608,Cambará do Sul, 6 361
RS,43,3673,Campestre da Serra, 3 242
RS,43,3707,Campina das Missões, 5 882
RS,43,3806,Campinas do Sul, 5 284
RS,43,3905,Campo Bom, 62 886
RS,43,4002,Campo Novo, 4 975
RS,43,4101,Campos Borges, 3 613
RS,43,4200,Candelária, 28 906
RS,43,4309,Cândido Godói, 6 294
RS,43,4358,Candiota, 10 710
RS,43,4408,Canela, 48 946
RS,43,4507,Canguçu, 49 680
RS,43,4606,Canoas, 347 657
RS,43,4614,Canudos do Vale, 1 656
RS,43,4622,Capão Bonito do Sul, 1 733
RS,43,4630,Capão da Canoa, 63 594
RS,43,4655,Capão do Cipó, 3 119
RS,43,4663,Capão do Leão, 26 487
RS,43,4671,Capivari do Sul, 3 991
RS,43,4689,Capela de Santana, 11 159
RS,43,4697,Capitão, 2 921
RS,43,4705,Carazinho, 61 804
RS,43,4713,Caraá, 7 394
RS,43,4804,Carlos Barbosa, 30 420
RS,43,4853,Carlos Gomes, 1 368
RS,43,4903,Casca, 9 465
RS,43,4952,Caseiros, 3 000
RS,43,5009,Catuípe, 8 674
RS,43,5108,Caxias do Sul, 463 501
RS,43,5116,Centenário, 2 721
RS,43,5124,Cerrito, 5 808
RS,43,5132,Cerro Branco, 3 802
RS,43,5157,Cerro Grande, 2 379
RS,43,5173,Cerro Grande do Sul, 9 178
RS,43,5207,Cerro Largo, 13 705
RS,43,5306,Chapada, 9 540
RS,43,5355,Charqueadas, 35 012
RS,43,5371,Charrua, 2 768
RS,43,5405,Chiapetta, 3 913
RS,43,5439,Chuí, 6 262
RS,43,5447,Chuvisca, 4 597
RS,43,5454,Cidreira, 17 071
RS,43,5504,Ciríaco, 4 149
RS,43,5587,Colinas, 2 423
RS,43,5603,Colorado, 3 258
RS,43,5702,Condor, 6 406
RS,43,5801,Constantina, 10 385
RS,43,5835,Coqueiro Baixo, 1 290
RS,43,5850,Coqueiros do Sul, 2 211
RS,43,5871,Coronel Barros, 2 822
RS,43,5900,Coronel Bicaco, 6 144
RS,43,5934,Coronel Pilar, 1 607
RS,43,5959,Cotiporã, 3 846
RS,43,5975,Coxilha, 2 667
RS,43,6007,Crissiumal, 12 886
RS,43,6056,Cristal, 7 299
RS,43,6072,Cristal do Sul, 2 692
RS,43,6106,Cruz Alta, 58 913
RS,43,6130,Cruzaltense, 1 635
RS,43,6205,Cruzeiro do Sul, 11 600
RS,43,6304,David Canabarro, 4 321
RS,43,6320,Derrubadas, 2 751
RS,43,6353,Dezesseis de Novembro, 2 507
RS,43,6379,Dilermando de Aguiar, 2 806
RS,43,6403,Dois Irmãos, 30 709
RS,43,6429,Dois Irmãos das Missões, 2 090
RS,43,6452,Dois Lajeados, 3 097
RS,43,6502,Dom Feliciano, 13 051
RS,43,6551,Dom Pedro de Alcântara, 2 562
RS,43,6601,Dom Pedrito, 36 981
RS,43,6700,Dona Francisca, 3 079
RS,43,6734,Doutor Maurício Cardoso, 4 470
RS,43,6759,Doutor Ricardo, 1 888
RS,43,6767,Eldorado do Sul, 39 559
RS,43,6809,Encantado, 22 962
RS,43,6908,Encruzilhada do Sul, 23 819
RS,43,6924,Engenho Velho, 1 296
RS,43,6932,Entre-Ijuís, 9 158
RS,43,6957,Entre Rios do Sul, 2 685
RS,43,6973,Erebango, 3 054
RS,43,7005,Erechim, 105 705
RS,43,7054,Ernestina, 3 034
RS,43,7104,Herval, 6 191
RS,43,7203,Erval Grande, 4 930
RS,43,7302,Erval Seco, 6 787
RS,43,7401,Esmeralda, 3 195
RS,43,7450,Esperança do Sul, 3 226
RS,43,7500,Espumoso, 15 173
RS,43,7559,Estação, 5 582
RS,43,7609,Estância Velha, 47 924
RS,43,7708,Esteio, 76 137
RS,43,7807,Estrela, 32 183
RS,43,7815,Estrela Velha, 3 070
RS,43,7831,Eugênio de Castro, 2 633
RS,43,7864,Fagundes Varela, 2 566
RS,43,7906,Farroupilha, 70 286
RS,43,8003,Faxinal do Soturno, 6 702
RS,43,8052,Faxinalzinho, 2 520
RS,43,8078,Fazenda Vilanova, 4 291
RS,43,8102,Feliz, 13 764
RS,43,8201,Flores da Cunha, 30 892
RS,43,8250,Floriano Peixoto, 1 668
RS,43,8300,Fontoura Xavier, 9 550
RS,43,8409,Formigueiro, 6 413
RS,43,8433,Forquetinha, 2 393
RS,43,8458,Fortaleza dos Valos, 4 477
RS,43,8508,Frederico Westphalen, 32 627
RS,43,8607,Garibaldi, 34 335
RS,43,8656,Garruchos, 2 688
RS,43,8706,Gaurama, 5 665
RS,43,8805,General Câmara, 7 612
RS,43,8854,Gentil, 1 744
RS,43,8904,Getúlio Vargas, 16 602
RS,43,9001,Giruá, 16 013
RS,43,9050,Glorinha, 7 658
RS,43,9100,Gramado, 40 134
RS,43,9126,Gramado dos Loureiros, 2 014
RS,43,9159,Gramado Xavier, 3 304
RS,43,9209,Gravataí, 265 074
RS,43,9258,Guabiju, 1 417
RS,43,9308,Guaíba, 92 924
RS,43,9407,Guaporé, 25 268
RS,43,9506,Guarani das Missões, 7 415
RS,43,9555,Harmonia, 5 378
RS,43,9571,Herveiras, 2 565
RS,43,9605,Horizontina, 18 851
RS,43,9654,Hulha Negra, 5 976
RS,43,9704,Humaitá, 4 681
RS,43,9753,Ibarama, 3 732
RS,43,9803,Ibiaçá, 4 527
RS,43,9902,Ibiraiaras, 6 776
RS,43,9951,Ibirapuitã, 3 723
RS,43,10009,Ibirubá, 21 583
RS,43,10108,Igrejinha, 32 808
RS,43,10207,Ijuí, 84 780
RS,43,10306,Ilópolis, 4 157
RS,43,10330,Imbé, 26 824
RS,43,10363,Imigrante, 3 080
RS,43,10405,Independência, 6 427
RS,43,10413,Inhacorá, 2 014
RS,43,10439,Ipê, 5 399
RS,43,10462,Ipiranga do Sul, 1 720
RS,43,10504,Iraí, 7 482
RS,43,10538,Itaara, 5 572
RS,43,10553,Itacurubi, 2 995
RS,43,10579,Itapuca, 1 937
RS,43,10603,Itaqui, 35 768
RS,43,10652,Itati, 2 638
RS,43,10702,Itatiba do Sul, 3 208
RS,43,10751,Ivorá, 1 929
RS,43,10801,Ivoti, 22 983
RS,43,10850,Jaboticaba, 3 779
RS,43,10876,Jacuizinho, 2 040
RS,43,10900,Jacutinga, 3 338
RS,43,11007,Jaguarão, 26 603
RS,43,11106,Jaguari, 10 579
RS,43,11122,Jaquirana, 3 690
RS,43,11130,Jari, 3 349
RS,43,11155,Jóia, 7 184
RS,43,11205,Júlio de Castilhos, 18 226
RS,43,11239,Lagoa Bonita do Sul, 2 251
RS,43,11254,Lagoão, 5 341
RS,43,11270,Lagoa dos Três Cantos, 1 738
RS,43,11304,Lagoa Vermelha, 27 659
RS,43,11403,Lajeado, 93 646
RS,43,11429,Lajeado do Bugre, 2 601
RS,43,11502,Lavras do Sul, 7 157
RS,43,11601,Liberato Salzano, 4 781
RS,43,11627,Lindolfo Collor, 6 248
RS,43,11643,Linha Nova, 1 683
RS,43,11700,Machadinho, 5 735
RS,43,11718,Maçambará, 4 425
RS,43,11734,Mampituba, 3 131
RS,43,11759,Manoel Viana, 6 801
RS,43,11775,Maquiné, 7 418
RS,43,11791,Maratá, 2 470
RS,43,11809,Marau, 45 124
RS,43,11908,Marcelino Ramos, 4 320
RS,43,11981,Mariana Pimentel, 3 916
RS,43,12005,Mariano Moro, 1 858
RS,43,12054,Marques de Souza, 3 969
RS,43,12104,Mata, 4 698
RS,43,12138,Mato Castelhano, 2 553
RS,43,12153,Mato Leitão, 4 859
RS,43,12179,Mato Queimado, 1 795
RS,43,12203,Maximiliano de Almeida, 4 191
RS,43,12252,Minas do Leão, 7 505
RS,43,12302,Miraguaí, 4 427
RS,43,12351,Montauri, 1 499
RS,43,12377,Monte Alegre dos Campos, 3 180
RS,43,12385,Monte Belo do Sul, 2 557
RS,43,12401,Montenegro, 64 322
RS,43,12427,Mormaço, 2 756
RS,43,12443,Morrinhos do Sul, 3 071
RS,43,12450,Morro Redondo, 6 046
RS,43,12476,Morro Reuter, 6 029
RS,43,12500,Mostardas, 12 090
RS,43,12609,Muçum, 4 601
RS,43,12617,Muitos Capões, 2 879
RS,43,12625,Muliterno, 1 721
RS,43,12658,Não-Me-Toque, 17 898
RS,43,12674,Nicolau Vergueiro, 1 932
RS,43,12708,Nonoai, 13 719
RS,43,12757,Nova Alvorada, 3 163
RS,43,12807,Nova Araçá, 4 954
RS,43,12906,Nova Bassano, 9 649
RS,43,12955,Nova Boa Vista, 2 042
RS,43,13003,Nova Bréscia, 3 044
RS,43,13011,Nova Candelária, 3 061
RS,43,13037,Nova Esperança do Sul, 4 865
RS,43,13060,Nova Hartz, 20 088
RS,43,13086,Nova Pádua, 2 343
RS,43,13102,Nova Palma, 5 586
RS,43,13201,Nova Petrópolis, 23 300
RS,43,13300,Nova Prata, 25 692
RS,43,13334,Nova Ramada, 2 163
RS,43,13359,Nova Roma do Sul, 3 466
RS,43,13375,Nova Santa Rita, 29 024
RS,43,13391,Novo Cabrais, 3 568
RS,43,13409,Novo Hamburgo, 227 646
RS,43,13425,Novo Machado, 3 198
RS,43,13441,Novo Tiradentes, 2 146
RS,43,13466,Novo Xingu, 1 646
RS,43,13490,Novo Barreiro, 4 272
RS,43,13508,Osório, 47 396
RS,43,13607,Paim Filho, 3 629
RS,43,13656,Palmares do Sul, 12 844
RS,43,13706,Palmeira das Missões, 33 216
RS,43,13805,Palmitinho, 7 839
RS,43,13904,Panambi, 43 515
RS,43,13953,Pantano Grande, 10 212
RS,43,14001,Paraí, 7 194
RS,43,14027,Paraíso do Sul, 6 519
RS,43,14035,Pareci Novo, 4 319
RS,43,14050,Parobé, 52 058
RS,43,14068,Passa Sete, 3 983
RS,43,14076,Passo do Sobrado, 6 025
RS,43,14100,Passo Fundo, 206 215
RS,43,14134,Paulo Bento, 2 144
RS,43,14159,Paverama, 7 978
RS,43,14175,Pedras Altas, 2 061
RS,43,14209,Pedro Osório, 7 484
RS,43,14308,Pejuçara, 3 745
RS,43,14407,Pelotas, 325 685
RS,43,14423,Picada Café, 5 351
RS,43,14456,Pinhal, 2 959
RS,43,14464,Pinhal da Serra, 2 248
RS,43,14472,Pinhal Grande, 3 805
RS,43,14498,Pinheirinho do Vale, 4 540
RS,43,14506,Pinheiro Machado, 11 214
RS,43,14548,Pinto Bandeira, 2 723
RS,43,14555,Pirapó, 2 260
RS,43,14605,Piratini, 17 504
RS,43,14704,Planalto, 10 406
RS,43,14753,Poço das Antas, 2 171
RS,43,14779,Pontão, 3 296
RS,43,14787,Ponte Preta, 1 575
RS,43,14803,Portão, 34 071
RS,43,14902,Porto Alegre,1 332 845
RS,43,15008,Porto Lucena, 4 360
RS,43,15057,Porto Mauá, 2 142
RS,43,15073,Porto Vera Cruz, 1 560
RS,43,15107,Porto Xavier, 9 938
RS,43,15131,Pouso Novo, 1 739
RS,43,15149,Presidente Lucena, 3 077
RS,43,15156,Progresso, 5 340
RS,43,15172,Protásio Alves, 2 025
RS,43,15206,Putinga, 3 747
RS,43,15305,Quaraí, 23 500
RS,43,15313,Quatro Irmãos, 1 552
RS,43,15321,Quevedos, 2 507
RS,43,15354,Quinze de Novembro, 3 910
RS,43,15404,Redentora, 9 738
RS,43,15453,Relvado, 1 796
RS,43,15503,Restinga Sêca, 14 939
RS,43,15552,Rio dos Índios, 2 835
RS,43,15602,Rio Grande, 191 900
RS,43,15701,Rio Pardo, 34 654
RS,43,15750,Riozinho, 4 473
RS,43,15800,Roca Sales, 10 418
RS,43,15909,Rodeio Bonito, 6 654
RS,43,15958,Rolador, 2 291
RS,43,16006,Rolante, 21 253
RS,43,16105,Ronda Alta, 9 777
RS,43,16204,Rondinha, 4 991
RS,43,16303,Roque Gonzales, 6 576
RS,43,16402,Rosário do Sul, 36 630
RS,43,16428,Sagrada Família, 2 480
RS,43,16436,Saldanha Marinho, 2 575
RS,43,16451,Salto do Jacuí, 10 203
RS,43,16477,Salvador das Missões, 2 877
RS,43,16501,Salvador do Sul, 6 879
RS,43,16600,Sananduva, 16 399
RS,43,16709,Santa Bárbara do Sul, 8 122
RS,43,16733,Santa Cecília do Sul, 1 674
RS,43,16758,Santa Clara do Sul, 6 887
RS,43,16808,Santa Cruz do Sul, 133 230
RS,43,16907,Santa Maria, 271 735
RS,43,16956,Santa Maria do Herval, 6 340
RS,43,16972,Santa Margarida do Sul, 2 596
RS,43,17004,Santana da Boa Vista, 7 024
RS,43,17103,Sant'Ana do Livramento, 84 421
RS,43,17202,Santa Rosa, 76 963
RS,43,17251,Santa Tereza, 1 505
RS,43,17301,Santa Vitória do Palmar, 30 983
RS,43,17400,Santiago, 48 938
RS,43,17509,Santo Ângelo, 76 917
RS,43,17558,Santo Antônio do Palma, 2 091
RS,43,17608,Santo Antônio da Patrulha, 42 947
RS,43,17707,Santo Antônio das Missões, 10 300
RS,43,17756,Santo Antônio do Planalto, 2 089
RS,43,17806,Santo Augusto, 13 902
RS,43,17905,Santo Cristo, 15 320
RS,43,17954,Santo Expedito do Sul, 2 349
RS,43,18002,São Borja, 59 676
RS,43,18051,São Domingos do Sul, 2 754
RS,43,18101,São Francisco de Assis, 17 618
RS,43,18200,São Francisco de Paula, 21 893
RS,43,18309,São Gabriel, 58 487
RS,43,18408,São Jerônimo, 21 028
RS,43,18424,São João da Urtiga, 4 461
RS,43,18432,São João do Polêsine, 2 649
RS,43,18440,São Jorge, 2 912
RS,43,18457,São José das Missões, 2 362
RS,43,18465,São José do Herval, 1 902
RS,43,18481,São José do Hortêncio, 4 447
RS,43,18499,São José do Inhacorá, 2 406
RS,43,18507,São José do Norte, 25 443
RS,43,18606,São José do Ouro, 6 834
RS,43,18614,São José do Sul, 2 380
RS,43,18622,São José dos Ausentes, 4 172
RS,43,18705,São Leopoldo, 217 409
RS,43,18804,São Lourenço do Sul, 41 989
RS,43,18903,São Luiz Gonzaga, 34 752
RS,43,19000,São Marcos, 21 084
RS,43,19109,São Martinho, 5 481
RS,43,19125,São Martinho da Serra, 2 860
RS,43,19158,São Miguel das Missões, 7 056
RS,43,19208,São Nicolau, 5 118
RS,43,19307,São Paulo das Missões, 5 846
RS,43,19356,São Pedro da Serra, 3 548
RS,43,19364,São Pedro das Missões, 1 757
RS,43,19372,São Pedro do Butiá, 3 070
RS,43,19406,São Pedro do Sul, 15 577
RS,43,19505,São Sebastião do Caí, 24 428
RS,43,19604,São Sepé, 21 219
RS,43,19703,São Valentim, 3 264
RS,43,19711,São Valentim do Sul, 2 207
RS,43,19737,São Valério do Sul, 2 543
RS,43,19752,São Vendelino, 2 251
RS,43,19802,São Vicente do Sul, 8 097
RS,43,19901,Sapiranga, 75 648
RS,43,20008,Sapucaia do Sul, 132 107
RS,43,20107,Sarandi, 22 851
RS,43,20206,Seberi, 11 950
RS,43,20230,Sede Nova, 2 704
RS,43,20263,Segredo, 6 009
RS,43,20305,Selbach, 5 107
RS,43,20321,Senador Salgado Filho, 2 673
RS,43,20354,Sentinela do Sul, 5 306
RS,43,20404,Serafina Corrêa, 16 961
RS,43,20453,Sério, 1 941
RS,43,20503,Sertão, 5 541
RS,43,20552,Sertão Santana, 5 863
RS,43,20578,Sete de Setembro, 1 830
RS,43,20602,Severiano de Almeida, 3 406
RS,43,20651,Silveira Martins, 2 028
RS,43,20677,Sinimbu, 8 578
RS,43,20701,Sobradinho, 14 226
RS,43,20800,Soledade, 29 991
RS,43,20859,Tabaí, 4 461
RS,43,20909,Tapejara, 24 557
RS,43,21006,Tapera, 10 592
RS,43,21105,Tapes, 14 695
RS,43,21204,Taquara, 53 242
RS,43,21303,Taquari, 25 198
RS,43,21329,Taquaruçu do Sul, 3 119
RS,43,21352,Tavares, 5 212
RS,43,21402,Tenente Portela, 14 497
RS,43,21436,Terra de Areia, 10 334
RS,43,21451,Teutônia, 32 797
RS,43,21469,Tio Hugo, 3 267
RS,43,21477,Tiradentes do Sul, 5 129
RS,43,21493,Toropi, 2 554
RS,43,21501,Torres, 41 751
RS,43,21600,Tramandaí, 54 387
RS,43,21626,Travesseiro, 2 152
RS,43,21634,Três Arroios, 2 591
RS,43,21667,Três Cachoeiras, 10 962
RS,43,21709,Três Coroas, 24 425
RS,43,21808,Três de Maio, 24 916
RS,43,21832,Três Forquilhas, 2 760
RS,43,21857,Três Palmeiras, 4 716
RS,43,21907,Três Passos, 25 436
RS,43,21956,Trindade do Sul, 7 556
RS,43,22004,Triunfo, 27 498
RS,43,22103,Tucunduva, 5 542
RS,43,22152,Tunas, 3 681
RS,43,22186,Tupanci do Sul, 1 374
RS,43,22202,Tupanciretã, 20 005
RS,43,22251,Tupandi, 5 029
RS,43,22301,Tuparendi, 8 363
RS,43,22327,Turuçu, 3 419
RS,43,22343,Ubiretama, 1 994
RS,43,22350,União da Serra, 1 170
RS,43,22376,Unistalda, 1 995
RS,43,22400,Uruguaiana, 117 210
RS,43,22509,Vacaria, 64 197
RS,43,22525,Vale Verde, 3 150
RS,43,22533,Vale do Sol, 9 897
RS,43,22541,Vale Real, 6 058
RS,43,22558,Vanini, 2 004
RS,43,22608,Venâncio Aires, 68 763
RS,43,22707,Vera Cruz, 26 710
RS,43,22806,Veranópolis, 24 021
RS,43,22855,Vespasiano Corrêa, 1 818
RS,43,22905,Viadutos, 4 769
RS,43,23002,Viamão, 224 112
RS,43,23101,Vicente Dutra, 4 665
RS,43,23200,Victor Graeff, 2 780
RS,43,23309,Vila Flores, 3 646
RS,43,23358,Vila Lângaro, 2 079
RS,43,23408,Vila Maria, 4 413
RS,43,23457,Vila Nova do Sul, 3 863
RS,43,23507,Vista Alegre, 2 660
RS,43,23606,Vista Alegre do Prata, 1 590
RS,43,23705,Vista Gaúcha, 2 783
RS,43,23754,Vitória das Missões, 3 260
RS,43,23770,Westfália, 3 098
RS,43,23804,Xangri-lá, 16 463
MS,50,203,Água Clara, 16 741
MS,50,252,Alcinópolis, 4 537
MS,50,609,Amambai, 39 325
MS,50,708,Anastácio, 24 114
MS,50,807,Anaurilândia, 7 653
MS,50,856,Angélica, 10 729
MS,50,906,Antônio João, 9 303
MS,50,1003,Aparecida do Taboado, 27 674
MS,50,1102,Aquidauana, 46 803
MS,50,1243,Aral Moreira, 10 748
MS,50,1508,Bandeirantes, 7 940
MS,50,1904,Bataguassu, 23 031
MS,50,2001,Batayporã, 10 712
MS,50,2100,Bela Vista, 21 613
MS,50,2159,Bodoquena, 8 567
MS,50,2209,Bonito, 23 659
MS,50,2308,Brasilândia, 11 579
MS,50,2407,Caarapó, 30 612
MS,50,2605,Camapuã, 13 583
MS,50,2704,Campo Grande, 898 100
MS,50,2803,Caracol, 5 036
MS,50,2902,Cassilândia, 20 988
MS,50,2951,Chapadão do Sul, 30 993
MS,50,3108,Corguinho, 4 783
MS,50,3157,Coronel Sapucaia, 14 289
MS,50,3207,Corumbá, 96 268
MS,50,3256,Costa Rica, 26 037
MS,50,3306,Coxim, 32 151
MS,50,3454,Deodápolis, 13 663
MS,50,3488,Dois Irmãos do Buriti, 11 100
MS,50,3504,Douradina, 5 578
MS,50,3702,Dourados, 243 367
MS,50,3751,Eldorado, 11 386
MS,50,3801,Fátima do Sul, 20 609
MS,50,3900,Figueirão, 3 539
MS,50,4007,Glória de Dourados, 10 444
MS,50,4106,Guia Lopes da Laguna, 9 940
MS,50,4304,Iguatemi, 13 808
MS,50,4403,Inocência, 8 404
MS,50,4502,Itaporã, 24 137
MS,50,4601,Itaquiraí, 19 423
MS,50,4700,Ivinhema, 27 821
MS,50,4809,Japorã, 8 148
MS,50,4908,Jaraguari, 7 139
MS,50,5004,Jardim, 23 981
MS,50,5103,Jateí, 3 586
MS,50,5152,Juti, 6 729
MS,50,5202,Ladário, 21 522
MS,50,5251,Laguna Carapã, 6 799
MS,50,5400,Maracaju, 45 047
MS,50,5608,Miranda, 25 536
MS,50,5681,Mundo Novo, 19 193
MS,50,5707,Naviraí, 50 457
MS,50,5806,Nioaque, 13 220
MS,50,6002,Nova Alvorada do Sul, 21 822
MS,50,6200,Nova Andradina, 48 563
MS,50,6259,Novo Horizonte do Sul, 4 721
MS,50,6275,Paraíso das Águas, 5 510
MS,50,6309,Paranaíba, 40 957
MS,50,6358,Paranhos, 12 921
MS,50,6408,Pedro Gomes, 6 941
MS,50,6606,Ponta Porã, 92 017
MS,50,6903,Porto Murtinho, 12 859
MS,50,7109,Ribas do Rio Pardo, 23 150
MS,50,7208,Rio Brilhante, 37 601
MS,50,7307,Rio Negro, 4 841
MS,50,7406,Rio Verde de Mato Grosso, 19 818
MS,50,7505,Rochedo, 5 199
MS,50,7554,Santa Rita do Pardo, 7 027
MS,50,7695,São Gabriel do Oeste, 29 579
MS,50,7703,Sete Quedas, 10 994
MS,50,7802,Selvíria, 8 142
MS,50,7901,Sidrolândia, 47 118
MS,50,7935,Sonora, 14 516
MS,50,7950,Tacuru, 10 808
MS,50,7976,Taquarussu, 3 625
MS,50,8008,Terenos, 17 652
MS,50,8305,Três Lagoas, 132 152
MS,50,8404,Vicentina, 6 336
MT,51,102,Acorizal, 5 014
MT,51,201,Água Boa, 29 219
MT,51,250,Alta Floresta, 58 613
MT,51,300,Alto Araguaia, 17 193
MT,51,359,Alto Boa Vista, 5 715
MT,51,409,Alto Garças, 13 052
MT,51,508,Alto Paraguai, 8 009
MT,51,607,Alto Taquari, 10 904
MT,51,805,Apiacás, 8 590
MT,51,1001,Araguaiana, 3 795
MT,51,1209,Araguainha, 1 010
MT,51,1258,Araputanga, 14 786
MT,51,1308,Arenápolis, 10 576
MT,51,1407,Aripuanã, 24 626
MT,51,1605,Barão de Melgaço, 7 253
MT,51,1704,Barra do Bugres, 29 403
MT,51,1803,Barra do Garças, 69 210
MT,51,1852,Bom Jesus do Araguaia, 7 280
MT,51,1902,Brasnorte, 17 004
MT,51,2504,Cáceres, 89 681
MT,51,2603,Campinápolis, 15 347
MT,51,2637,Campo Novo do Parecis, 45 899
MT,51,2678,Campo Verde, 44 585
MT,51,2686,Campos de Júlio, 8 822
MT,51,2694,Canabrava do Norte, 4 485
MT,51,2702,Canarana, 25 858
MT,51,2793,Carlinda, 10 332
MT,51,2850,Castanheira, 7 506
MT,51,3007,Chapada dos Guimarães, 18 990
MT,51,3056,Cláudia, 9 593
MT,51,3106,Cocalinho, 6 220
MT,51,3205,Colíder, 31 370
MT,51,3254,Colniza, 25 766
MT,51,3304,Comodoro, 18 238
MT,51,3353,Confresa, 35 075
MT,51,3361,Conquista D'Oeste, 3 760
MT,51,3379,Cotriguaçu, 11 011
MT,51,3403,Cuiabá, 650 877
MT,51,3437,Curvelândia, 4 903
MT,51,3452,Denise, 7 014
MT,51,3502,Diamantino, 21 941
MT,51,3601,Dom Aquino, 7 872
MT,51,3700,Feliz Natal, 10 521
MT,51,3809,Figueirópolis D'Oeste, 3 187
MT,51,3858,Gaúcha do Norte, 8 642
MT,51,3908,General Carneiro, 6 037
MT,51,3957,Glória D'Oeste, 2 905
MT,51,4104,Guarantã do Norte, 31 024
MT,51,4203,Guiratinga, 10 966
MT,51,4500,Indiavaí, 2 213
MT,51,4526,Ipiranga do Norte, 7 815
MT,51,4542,Itanhangá, 7 539
MT,51,4559,Itaúba, 5 020
MT,51,4609,Itiquira, 12 236
MT,51,4807,Jaciara, 28 569
MT,51,4906,Jangada, 7 426
MT,51,5002,Jauru, 8 367
MT,51,5101,Juara, 34 906
MT,51,5150,Juína, 45 869
MT,51,5176,Juruena, 10 213
MT,51,5200,Juscimeira, 11 480
MT,51,5234,Lambari D'Oeste, 4 790
MT,51,5259,Lucas do Rio Verde, 83 798
MT,51,5309,Luciara, 2 509
MT,51,5507,Vila Bela da Santíssima Trindade, 16 774
MT,51,5580,Marcelândia, 11 396
MT,51,5606,Matupá, 20 091
MT,51,5622,Mirassol d'Oeste, 26 785
MT,51,5903,Nobres, 15 492
MT,51,6000,Nortelândia, 5 956
MT,51,6109,Nossa Senhora do Livramento, 12 940
MT,51,6158,Nova Bandeirantes, 13 635
MT,51,6174,Nova Nazaré, 4 200
MT,51,6182,Nova Lacerda, 6 670
MT,51,6190,Nova Santa Helena, 4 239
MT,51,6208,Nova Brasilândia, 3 932
MT,51,6216,Nova Canaã do Norte, 11 707
MT,51,6224,Nova Mutum, 55 839
MT,51,6232,Nova Olímpia, 16 352
MT,51,6240,Nova Ubiratã, 11 530
MT,51,6257,Nova Xavantina, 24 345
MT,51,6265,Novo Mundo, 6 520
MT,51,6273,Novo Horizonte do Norte, 3 349
MT,51,6281,Novo São Joaquim, 6 919
MT,51,6299,Paranaíta, 11 671
MT,51,6307,Paranatinga, 26 423
MT,51,6315,Novo Santo Antônio, 2 015
MT,51,6372,Pedra Preta, 18 066
MT,51,6422,Peixoto de Azevedo, 32 714
MT,51,6455,Planalto da Serra, 3 166
MT,51,6505,Poconé, 31 217
MT,51,6653,Pontal do Araguaia, 6 932
MT,51,6703,Ponte Branca, 2 008
MT,51,6752,Pontes e Lacerda, 52 018
MT,51,6778,Porto Alegre do Norte, 12 127
MT,51,6802,Porto dos Gaúchos, 5 593
MT,51,6828,Porto Esperidião, 10 204
MT,51,6851,Porto Estrela, 3 224
MT,51,7008,Poxoréu, 23 283
MT,51,7040,Primavera do Leste, 85 146
MT,51,7065,Querência, 26 769
MT,51,7107,São José dos Quatro Marcos, 17 849
MT,51,7156,Reserva do Cabaçal, 2 122
MT,51,7180,Ribeirão Cascalheira, 10 089
MT,51,7198,Ribeirãozinho, 2 593
MT,51,7206,Rio Branco, 4 535
MT,51,7248,Santa Carmem, 5 374
MT,51,7263,Santo Afonso, 2 519
MT,51,7297,São José do Povo, 2 875
MT,51,7305,São José do Rio Claro, 14 911
MT,51,7354,São José do Xingu, 5 964
MT,51,7404,São Pedro da Cipa, 4 191
MT,51,7578,Rondolândia, 3 505
MT,51,7602,Rondonópolis, 244 911
MT,51,7701,Rosário Oeste, 15 453
MT,51,7743,Santa Cruz do Xingu, 2 661
MT,51,7750,Salto do Céu, 3 679
MT,51,7768,Santa Rita do Trivelato, 3 276
MT,51,7776,Santa Terezinha, 7 596
MT,51,7792,Santo Antônio do Leste, 4 099
MT,51,7800,Santo Antônio do Leverger, 15 246
MT,51,7859,São Félix do Araguaia, 13 621
MT,51,7875,Sapezal, 28 944
MT,51,7883,Serra Nova Dourada, 1 800
MT,51,7909,Sinop, 196 312
MT,51,7925,Sorriso, 110 635
MT,51,7941,Tabaporã, 9 818
MT,51,7958,Tangará da Serra, 106 434
MT,51,8006,Tapurah, 14 370
MT,51,8055,Terra Nova do Norte, 10 616
MT,51,8105,Tesouro, 3 025
MT,51,8204,Torixoréu, 4 164
MT,51,8303,União do Sul, 3 838
MT,51,8352,Vale de São Domingos, 2 904
MT,51,8402,Várzea Grande, 300 078
MT,51,8501,Vera, 12 800
